background_color{ 255, 255, 255 }
tile_pattern{
  width = 8,
  height = 8,
}

tile_pattern{
  id = "27",
  ground = "traversable",
  default_layer = 0,
  x = 168,
  y = 80,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "28",
  ground = "traversable",
  default_layer = 0,
  x = 176,
  y = 80,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "29",
  ground = "wall",
  default_layer = 0,
  x = 16,
  y = 48,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "3",
  ground = "wall",
  default_layer = 0,
  x = 0,
  y = 176,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "30",
  ground = "wall",
  default_layer = 0,
  x = 16,
  y = 64,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "31",
  ground = "wall",
  default_layer = 0,
  x = 16,
  y = 80,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "32",
  ground = "wall",
  default_layer = 0,
  x = 32,
  y = 80,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "33",
  ground = "wall",
  default_layer = 0,
  x = 48,
  y = 80,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "34",
  ground = "wall",
  default_layer = 0,
  x = 48,
  y = 64,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "35",
  ground = "wall",
  default_layer = 0,
  x = 48,
  y = 48,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "36",
  ground = "wall",
  default_layer = 0,
  x = 32,
  y = 48,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "37",
  ground = "traversable",
  default_layer = 0,
  x = 32,
  y = 64,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "38",
  ground = "wall",
  default_layer = 0,
  x = 0,
  y = 48,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "39",
  ground = "wall",
  default_layer = 0,
  x = 0,
  y = 64,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "4",
  ground = "wall",
  default_layer = 0,
  x = 8,
  y = 176,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "40",
  ground = "wall",
  default_layer = 0,
  x = 64,
  y = 144,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "41",
  ground = "wall",
  default_layer = 0,
  x = 48,
  y = 144,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "42",
  ground = "wall",
  default_layer = 0,
  x = 48,
  y = 160,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "43",
  ground = "wall",
  default_layer = 0,
  x = 64,
  y = 160,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "44",
  ground = "ladder",
  default_layer = 0,
  x = 80,
  y = 64,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "45",
  ground = "ladder",
  default_layer = 0,
  x = 64,
  y = 80,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "46",
  ground = "ladder",
  default_layer = 0,
  x = 64,
  y = 64,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "47",
  ground = "ladder",
  default_layer = 0,
  x = 80,
  y = 80,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "48",
  ground = "traversable",
  default_layer = 0,
  x = 80,
  y = 48,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "49",
  ground = "traversable",
  default_layer = 0,
  x = 96,
  y = 48,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "5",
  ground = "wall",
  default_layer = 0,
  x = 0,
  y = 184,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "50",
  ground = "traversable",
  default_layer = 0,
  x = 96,
  y = 32,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "51",
  ground = "traversable",
  default_layer = 0,
  x = 80,
  y = 32,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "52",
  ground = "traversable",
  default_layer = 0,
  x = 64,
  y = 32,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "53",
  ground = "traversable",
  default_layer = 0,
  x = 96,
  y = 64,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "54",
  ground = "hole",
  default_layer = 0,
  x = 96,
  y = 80,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "6",
  ground = "wall",
  default_layer = 0,
  x = 8,
  y = 184,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "7",
  ground = "wall",
  default_layer = 0,
  x = 0,
  y = 192,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "8",
  ground = "wall",
  default_layer = 0,
  x = 8,
  y = 192,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "9",
  ground = "wall",
  default_layer = 0,
  x = 0,
  y = 200,
  width = 8,
  height = 8,
}

